customerID,tenure,MonthlyCharges,service_count
3500-NSDOA,68,70.79999999999994,5
1171-TYKUR,47,25.40000000000012,2
3761-FLYZI,65,108.79999999999995,6
2058-DCJBE,5,69.74999999999996,1
5364-XYIRR,51,94.64999999999992,4
4829-AUOAX,46,96.05000000000001,4
1219-NNDDO,9,76.84999999999994,2
8388-DMKAE,8,20.24999999999985,1
4403-BWPAY,14,24.799999999999926,2
9659-QEQSY,45,115.64999999999998,8
5405-ZMYXQ,8,74.59999999999995,2
5047-LHVLY,1,50.149999999999984,2
1442-OKRJE,66,103.15,6
4737-AQCPU,72,72.09999999999994,6
9158-VCTQB,41,113.60000000000001,8
2808-CHTDM,23,25.100000000000023,2
6311-UEUME,29,78.89999999999996,2
0793-TWELN,4,80.14999999999996,3
3283-WCWXT,6,25.40000000000012,2
1060-ENTOF,67,105.39999999999984,7
0999-QXNSA,7,45.749999999999986,1
5451-MHQOF,56,24.45000000000001,2
4836-WNFNO,72,25.000000000000092,2
9225-BZLNZ,72,85.24999999999994,7
0354-VXMJC,23,19.599999999999838,1
4422-QVIJA,35,50.149999999999984,2
9365-SRSZE,27,70.54999999999995,1
6839-ITVZJ,26,60.04999999999996,4
8332-OSJDW,12,26.40000000000005,2
4735-BJKOU,40,20.149999999999913,1
0274-JKUJR,7,58.849999999999966,5
5740-YHGTW,70,97.5499999999999,5
8917-SZTTJ,60,19.649999999999956,1
1696-MZVAU,39,25.25000000000007,0
7359-WWYJV,72,114.44999999999989,8
0375-HVGXO,1,34.7,1
4906-ZHGPK,54,70.69999999999995,5
8593-WHYHV,3,85.29999999999994,3
3795-GWTRD,63,75.54999999999994,6
1298-PHBTI,71,84.79999999999994,4
6223-DHJGV,42,20.649999999999878,1
6961-MJKBO,47,20.450000000000017,1
6097-EQISJ,66,102.44999999999989,6
4423-YLHDV,21,104.39999999999992,6
8158-WPEZG,11,35.649999999999984,2
0107-YHINA,1,99.74999999999991,5
4918-FYJNT,55,90.44999999999995,5
0727-BNRLG,69,97.64999999999982,6
4854-CIDCF,3,73.84999999999995,2
8640-SDGKB,4,74.39999999999998,5
3280-MRDOF,30,69.09999999999995,5
6435-SRWBJ,5,82.74999999999994,4
9964-WBQDJ,71,24.3999999999999,2
6303-KFWSL,29,55.249999999999964,3
1702-CCFNJ,52,61.34999999999996,4
8932-CZHRQ,68,76.74999999999994,6
0386-CWRGM,46,19.39999999999997,1
5515-RUGKN,8,54.74999999999997,2
0404-AHASP,72,19.700000000000074,1
7279-NMVJC,17,19.899999999999935,1
2081-VEYEH,3,107.94999999999978,6
6407-UTSLV,2,83.79999999999993,3
4116-TZAQJ,9,74.24999999999996,2
9060-HJJRW,51,56.39999999999996,4
2587-YNLES,6,20.1000000000001,1
7398-SKNQZ,3,94.90000000000003,4
5935-FCCNB,17,94.19999999999993,4
1958-RNRKS,30,49.89999999999997,2
5136-RGMZO,31,71.04999999999995,5
8345-MVDYC,45,81.64999999999995,6
8226-BXGES,64,89.44999999999993,5
3877-JRJIP,1,59.84999999999995,3
8375-DKEBR,1,69.59999999999994,1
9705-IOVQQ,61,98.99999999999996,5
1015-OWJKI,1,19.05000000000006,1
7511-YMXVQ,9,45.39999999999998,2
2040-XBAVJ,72,114.44999999999989,8
7551-JOHTI,1,19.499999999999908,1
8887-IPQNC,7,44.24999999999997,1
8646-JCOMS,66,90.54999999999994,5
9804-ICWBG,1,69.89999999999995,1
1222-KJNZD,40,20.3999999999999,1
0106-GHRQR,16,71.39999999999995,5
5318-IXUZF,2,87.14999999999995,3
3768-VHXQO,67,24.850000000000044,2
8952-WCVCD,41,104.45000000000005,6
2418-TPEUN,56,19.800000000000004,1
3963-RYFNS,72,116.45000000000005,8
3198-VELRD,3,84.74999999999994,3
8540-ZQGEA,54,20.049999999999983,1
1320-REHCS,52,110.74999999999999,7
4137-JOPHL,50,89.69999999999993,4
9436-ZBZCT,14,89.94999999999995,4
7801-CEDNV,27,48.699999999999974,2
2057-BOYKM,72,96.60000000000008,6
3658-QQJYD,62,74.29999999999995,5
1803-BGNBD,12,54.299999999999976,3
0134-XWXCE,44,74.84999999999994,5
6950-TWMYB,54,79.94999999999995,3
5848-FHRFC,68,20.049999999999983,1
2243-FNMMI,20,19.39999999999997,1
2511-MORQY,50,54.899999999999956,3
5356-KZCKT,58,24.45000000000001,2
9470-XCCEM,35,89.64999999999995,4
6519-CFDBX,2,45.39999999999998,1
3902-MIVLE,63,75.69999999999993,6
0409-WTMPL,58,110.65000000000006,7
8763-KIAFH,27,20.549999999999947,1
3669-WHAFY,71,115.15,8
3055-VTCGS,63,58.549999999999955,3
3144-KMTWZ,71,93.24999999999994,5
7279-BUYWN,41,113.19999999999999,7
7156-MHUGY,13,90.49999999999994,3
7198-GLXTC,2,78.99999999999996,2
2007-QVGAW,68,19.34999999999986,1
5207-PLSTK,1,48.74999999999997,2
2307-FYNNL,65,109.04999999999993,7
5605-XNWEN,72,25.000000000000092,2
2155-AMQRX,28,54.899999999999956,3
6181-AXXYF,72,24.750000000000107,2
5091-HFAZW,2,91.14999999999995,4
0516-VRYBW,18,20.149999999999913,1
2519-LBNQL,60,104.3499999999998,6
8623-ULFNQ,26,66.04999999999995,4
8380-PEFPE,1,71.64999999999996,1
5687-DKDTV,4,20.35000000000008,1
1568-LJSZU,68,92.19999999999993,8
7530-HDYDS,38,84.24999999999996,4
7789-HKSBS,42,105.19999999999999,6
7416-CKTEP,57,19.599999999999838,1
2586-CWXVV,54,30.40000000000005,1
3096-IZETN,12,78.09999999999994,2
2348-KCJLT,44,61.49999999999998,4
8401-EMUWF,42,69.39999999999995,5
4193-IBKSW,72,24.750000000000107,2
5377-NDTOU,71,91.04999999999993,8
5922-ABDVO,19,89.64999999999995,4
2474-LCNUE,23,73.64999999999996,5
0839-QNXME,30,19.39999999999997,1
3506-OVLKD,35,26.19999999999989,2
9172-ANCRX,10,98.69999999999986,5
6650-VJONK,1,43.84999999999997,1
2178-PMGCJ,22,69.69999999999996,1
7492-TAFJD,7,38.54999999999998,3
2773-MADBQ,36,53.09999999999997,5
6016-LVTJQ,34,20.649999999999878,1
7860-KSUGX,72,64.44999999999996,5
8966-KZXXA,36,25.100000000000023,2
6910-HADCM,1,76.34999999999995,2
4816-LXZYW,23,79.14999999999995,3
9606-PBKBQ,32,84.99999999999993,3
5149-QYTTU,71,95.15,6
2070-XYMFH,23,79.34999999999994,3
2085-BOJKI,17,96.64999999999989,4
0817-HSUSE,1,75.49999999999994,5
5442-PPTJY,12,19.700000000000074,1
1927-QEWMY,72,20.500000000000128,1
1663-MHLHE,1,19.20000000000011,1
5663-QBGIS,72,98.34999999999995,5
4450-MDZFX,60,74.34999999999995,2
6701-DHKWQ,61,51.34999999999995,4
7554-AKDQF,6,45.64999999999996,1
3536-IQCTX,32,85.29999999999994,3
4911-BANWH,31,86.54999999999993,3
8496-EJAUI,19,73.84999999999995,2
0794-YVSGE,72,20.29999999999997,1
5423-BHIXO,32,54.19999999999998,3
6908-VVYHM,65,90.64999999999992,4
2959-EEXWB,45,50.899999999999956,3
1839-UMACK,42,25.049999999999905,2
3030-YDNRM,8,74.84999999999994,2
7321-KKSDU,32,20.500000000000128,1
3402-XRIUO,22,63.549999999999955,5
3132-TVFDZ,57,44.849999999999966,2
8286-AFUYI,1,47.94999999999997,2
8080-DDEMJ,1,45.09999999999997,1
8356-WUAOJ,1,44.99999999999998,1
6365-MTGZX,24,95.99999999999989,4
1349-WXNGG,1,20.049999999999983,1
8058-DMYRU,54,90.04999999999994,4
9350-ZXYJC,4,25.29999999999989,2
6990-YNRIO,65,108.6499999999999,7
8958-JPTRR,56,24.29999999999996,2
6959-GQEGV,45,75.94999999999995,5
3173-WSSUE,71,19.700000000000074,1
1265-HVPZB,59,66.39999999999996,5
4115-UMJFQ,69,35.74999999999998,2
7369-TRPFD,19,18.800000000000082,1
1098-KFQEC,55,19.39999999999997,1
7190-XHTWJ,38,19.30000000000004,1
0621-TWIEM,10,45.54999999999997,1
3537-RYBHH,47,67.44999999999996,5
2485-ITVKB,2,35.099999999999994,1
3669-OYSJI,1,46.199999999999974,1
1612-EOHDH,1,45.14999999999996,1
6702-OHFWR,1,43.29999999999998,3
5296-BFCYD,46,20.1000000000001,1
4510-PYUSH,38,57.14999999999997,3
9359-JANWS,65,58.89999999999996,4
7517-SAWMO,19,73.19999999999995,2
4143-HHPMK,52,85.34999999999994,3
3279-DYZQM,71,19.450000000000088,1
7054-LGEQW,1,45.94999999999997,1
0523-VNGTF,52,50.49999999999996,4
9575-IWCAZ,6,25.100000000000023,2
7105-MXJLL,26,60.699999999999974,3
7064-FRRSW,48,98.99999999999996,5
7940-UQQUG,64,104.39999999999992,6
0923-PNFUB,3,83.74999999999993,3
3961-SXAXY,1,44.049999999999955,1
7010-BRBUU,72,24.1000000000001,2
3566-HJGPK,1,45.54999999999997,1
3062-ICYZQ,51,93.79999999999993,5
9938-PRCVK,41,19.700000000000074,1
0973-KYVNF,72,70.64999999999995,5
5129-HHMZC,43,86.44999999999995,7
9637-CDTKZ,72,114.09999999999997,8
3946-JEWRQ,47,95.19999999999982,4
7873-CVMAW,72,88.54999999999993,8
0463-WZZKO,3,20.750000000000114,1
3494-JCHRQ,1,70.04999999999994,1
6474-FVJLC,2,85.99999999999994,3
4524-QCSSM,26,44.64999999999998,3
5832-EXGTT,29,60.19999999999995,3
8840-DQLGN,35,100.49999999999986,6
2039-JONDJ,27,55.449999999999974,3
7217-JYHOQ,24,70.29999999999995,5
6695-FRVEC,67,60.39999999999997,4
4547-LYTDD,16,72.64999999999995,2
9894-QMIMJ,23,55.799999999999955,3
8069-YQQAJ,14,31.099999999999874,1
6770-XUAGN,1,21.000000000000092,1
4193-ORFCL,1,45.09999999999997,1
1636-NTNCO,4,50.94999999999998,3
3466-WAESX,16,69.09999999999995,5
9281-PKKZE,46,43.94999999999996,2
3638-VBZTA,68,86.49999999999994,7
7459-IMVYU,38,69.94999999999995,6
7776-QWNFX,30,50.39999999999996,2
6689-TCZHQ,5,78.94999999999996,2
8563-OYMQY,17,90.94999999999993,4
0754-EEBDC,4,19.899999999999935,1
5777-ZPQNC,12,20.149999999999913,1
1951-IEYXM,72,90.59999999999994,8
3318-NMQXL,3,91.99999999999994,3
3143-ILDAL,56,94.44999999999995,5
1022-RKXDR,41,24.850000000000044,2
2361-FJWNO,40,35.999999999999986,2
2272-UOINI,7,78.49999999999994,6
8232-UTFOZ,69,19.950000000000053,1
3750-YHRYO,7,20.649999999999878,1
6637-KYRCV,5,30.49999999999998,1
5668-MEISB,72,106.09999999999997,7
0129-QMPDR,44,20.500000000000128,1
7188-CBBBA,65,95.49999999999993,5
5356-CSVSQ,3,64.59999999999995,4
3221-CJMSG,24,51.09999999999997,2
4720-VSTSI,44,84.79999999999994,4
3219-JQRSL,72,89.09999999999992,8
2801-NISEI,24,54.94999999999995,3
3946-MHCZW,1,50.899999999999956,2
4623-ZKHLY,22,20.450000000000017,1
6732-VAILE,70,85.94999999999995,7
8201-AAXCB,25,60.34999999999997,3
7696-CFTAT,37,19.800000000000004,1
1845-CSBRZ,22,85.34999999999994,3
2123-VSCOT,59,72.09999999999994,5
6651-AZVTJ,49,99.80000000000003,5
4566-GOLUK,47,107.34999999999988,6
2484-DGXPZ,31,19.550000000000026,1
2018-QKYGT,1,81.04999999999995,2
2792-VPPET,3,20.500000000000128,1
7409-JURKQ,53,111.80000000000003,7
3247-MHJKM,1,20.20000000000003,1
1964-SVLEA,20,19.700000000000074,1
4587-NUKOX,3,79.09999999999995,3
7297-DVYGA,51,19.850000000000122,1
2239-CGBUZ,51,60.49999999999996,4
0854-UYHZD,13,19.550000000000026,1
7243-LCGGZ,1,20.899999999999856,1
8267-KFGYD,1,21.049999999999912,1
4890-VMUAV,63,71.49999999999994,6
9261-WDCAF,3,54.64999999999998,2
3764-MNMOI,46,19.20000000000011,1
7442-YGZFK,1,49.79999999999998,2
0420-BWTPW,8,25.50000000000005,0
8229-BUJHX,71,20.500000000000128,1
7449-HVPIV,55,90.39999999999995,4
5504-WSIUR,70,90.24999999999993,5
8183-ONMXC,2,80.74999999999994,2
8466-PZBLH,67,104.59999999999978,6
9614-RMGHA,65,91.84999999999992,4
8735-IJJEG,14,50.19999999999998,2
0564-MUUQK,20,95.49999999999993,5
5054-IEXZT,1,75.34999999999994,2
5834-ASPWA,1,75.44999999999996,2
0701-RFGFI,49,95.39999999999999,4
0019-EFAEP,72,101.29999999999991,6
5619-PTMIK,46,53.09999999999997,3
3737-XBQDD,24,84.84999999999994,4
5882-CMAZQ,5,34.25,2
5846-QFDFI,33,88.59999999999994,5
4445-KWOKW,42,60.149999999999956,4
3511-APPBJ,23,99.94999999999978,5
7967-HYCDE,8,70.69999999999995,1
2430-RRYUW,66,54.79999999999997,3
3948-XHGNA,24,49.54999999999997,2
3723-BFBGR,24,54.79999999999997,3
0565-IYCGT,69,78.59999999999992,7
5447-WZAFP,53,100.29999999999998,5
5110-CHOPY,60,53.599999999999966,4
5445-UTODQ,7,81.09999999999995,2
4425-OWHWB,20,19.34999999999986,1
7892-QVYKW,23,85.59999999999994,3
9675-ICXCT,72,80.79999999999994,6
1024-VRZHF,11,74.94999999999996,2
4703-MQYKT,21,19.599999999999838,1
9497-QCMMS,1,93.54999999999993,4
5692-ICXLW,31,90.69999999999993,4
0602-DDUML,57,69.74999999999996,5
2208-MPXIO,45,19.999999999999865,1
1960-UYCNN,10,95.24999999999994,5
0348-SDKOL,58,102.09999999999997,6
3190-FZATL,14,19.950000000000053,1
7336-RLLRH,27,80.84999999999994,6
4373-MAVJG,14,90.89999999999993,4
8901-HJXTF,12,29.19999999999996,1
7710-JSYOA,69,93.29999999999994,5
5419-KLXBN,25,89.14999999999995,4
3424-NMNBO,58,108.84999999999977,7
9885-MFVSU,35,46.349999999999966,3
4514-GFCFI,16,84.74999999999994,3
0607-MVMGC,45,78.74999999999994,6
3365-SAIGS,17,83.54999999999995,3
9828-AOQLM,1,45.69999999999999,1
8022-BECSI,22,19.599999999999838,1
8000-REIQB,1,69.94999999999995,1
9993-LHIEB,67,67.84999999999995,5
0266-CLZKZ,67,105.64999999999982,6
7615-ESMYF,2,44.59999999999998,2
3858-VOBET,23,74.94999999999996,2
7020-OZKXZ,9,75.49999999999994,2
3977-QCRSL,5,20.149999999999913,1
0017-DINOC,54,45.19999999999996,3
1447-PJGGA,57,95.24999999999994,4
8565-CLBZW,24,89.84999999999992,4
9139-WQQDY,49,100.45000000000005,5
0224-HJAPT,5,47.14999999999996,2
8086-OVPWV,2,80.19999999999996,2
9430-FRQOC,4,87.09999999999992,4
7639-OPLNG,70,79.24999999999994,7
3074-GQWYX,5,75.89999999999995,2
1492-QGCLU,53,85.69999999999993,7
6845-RGTYS,47,98.74999999999997,6
7328-OWMOM,31,20.1000000000001,1
4418-LZMSV,13,61.799999999999955,4
5155-AZQPB,28,49.89999999999997,2
8861-HGGKB,10,86.44999999999995,3
1087-GRUYI,38,20.3999999999999,1
7065-YUNRY,1,45.299999999999955,1
7694-VLBWQ,67,104.09999999999982,6
2546-KZAAT,52,75.39999999999995,5
0181-RITDD,62,108.14999999999995,7
5989-PGKJB,16,86.24999999999993,3
4795-KTRTH,5,80.99999999999996,3
8272-ONJLV,12,95.70000000000009,4
1488-PBLJN,72,116.84999999999977,8
0308-GIQJT,71,105.75000000000006,6
3778-FOAQW,24,20.149999999999913,1
4452-ROHMO,15,19.599999999999838,1
6481-OGDOO,67,90.59999999999994,4
3090-LETTY,2,60.94999999999995,4
5349-AZPEW,5,25.049999999999905,0
3753-TSEMP,15,88.14999999999993,3
8305-VHZBZ,1,20.20000000000003,1
9720-JJJOR,41,60.29999999999995,4
8100-HZZLJ,43,63.94999999999996,4
8775-ERLNB,1,74.29999999999995,2
8309-IEYJD,1,70.59999999999995,1
9172-JITSM,26,90.79999999999995,3
6298-QDFNH,22,79.34999999999994,3
7398-HPYZQ,71,90.54999999999994,8
3546-GHEAE,7,19.450000000000088,1
7361-YPXFS,28,64.44999999999996,5
6557-BZXLQ,16,69.64999999999996,1
2550-QHZGP,7,19.499999999999908,1
7519-JTWQH,69,110.5,7
2538-OIMXF,1,24.699999999999996,0
8543-MSDMF,3,77.39999999999996,5
9961-JBNMK,21,96.79999999999995,4
1170-SASML,69,85.39999999999996,4
4872-JCVCA,71,47.599999999999966,4
5346-BZCHP,69,19.39999999999997,1
2038-LLMLM,48,103.84999999999984,6
6173-ITPWD,47,83.34999999999994,4
9734-UYXQI,2,49.39999999999998,2
1216-BGTSP,45,108.45000000000005,7
4138-NAXED,51,80.99999999999996,3
2189-UXTKY,22,79.19999999999995,6
0744-BIKKF,72,86.64999999999995,8
7483-IQWIB,37,92.94999999999993,5
5248-KWLAR,71,90.34999999999992,8
4958-GZWIY,7,48.699999999999974,2
7996-MHXLW,66,25.15000000000014,2
7833-PKIHD,51,76.39999999999995,5
7061-OVMIM,30,19.550000000000026,1
5153-RTHKF,34,85.34999999999994,3
1852-QSWCD,64,24.799999999999926,2
4832-VRBMR,65,103.15,6
9079-LWTFD,47,100.74999999999983,6
6356-ELRKD,1,95.59999999999985,4
8624-GIOUT,49,59.74999999999996,4
3392-EHMNK,67,94.09999999999994,5
5986-WWXDV,39,19.34999999999986,1
3061-BCKYI,14,19.899999999999935,1
6179-GJPSO,43,108.14999999999995,6
7901-TBKJX,56,101.04999999999993,5
7228-PAQPD,14,59.09999999999997,3
3177-LASXD,1,71.34999999999997,1
7746-QYVCO,16,55.84999999999998,3
5804-HYIEZ,70,106.04999999999986,6
9919-FZDED,72,84.09999999999994,7
5934-TSSAU,23,75.29999999999993,2
3486-KHMLI,21,24.699999999999996,2
4897-QSUYC,1,20.149999999999913,1
1084-UQCHV,1,69.74999999999996,1
8290-YWKHZ,32,93.19999999999995,4
2955-BJZHG,17,80.84999999999994,2
3806-DXQOM,4,33.650000000000105,2
6784-XYJAE,36,55.799999999999955,3
3933-DQPWX,50,39.69999999999998,3
6661-EIPZC,48,29.500000000000057,1
8957-THMOA,50,20.149999999999913,1
2251-PYLPB,72,79.54999999999994,7
5555-RNPGT,10,24.799999999999926,2
1057-FOGLZ,18,19.649999999999956,1
9300-RENDD,1,79.94999999999995,2
0761-AETCS,1,19.30000000000004,1
8087-LGYHQ,9,94.04999999999994,4
4137-BTIKL,2,90.74999999999994,4
2190-BCXEC,40,78.84999999999994,3
6227-FBDXH,69,99.49999999999993,5
2153-MREFK,37,99.19999999999982,6
2911-WDXMV,18,80.54999999999993,3
7206-PQBBZ,11,70.19999999999996,1
3106-ULWFW,8,85.19999999999995,3
0925-VYDLG,3,75.24999999999994,2
4547-FZJWE,55,59.44999999999998,3
7422-WNBTY,33,93.34999999999994,5
0842-IWYCP,46,44.94999999999999,1
3521-HTQTV,34,26.09999999999995,2
3744-ZBHON,3,20.20000000000003,1
3373-DIUUN,30,21.25000000000007,1
8383-SGHJU,33,59.39999999999995,4
7607-QKKTJ,45,94.99999999999996,5
7707-PYBBH,40,61.899999999999956,4
8984-HPEMB,71,118.64999999999975,8
4349-GFQHK,1,54.349999999999966,3
4139-DETXS,72,64.44999999999996,6
9779-DPNEJ,22,80.14999999999996,2
9805-FILKB,46,20.20000000000003,1
5793-YOLJN,55,21.000000000000092,1
0673-IGUQO,1,20.450000000000017,1
4123-FCVCB,12,75.84999999999995,5
8819-IMISP,31,80.44999999999993,3
7802-EFKNY,5,24.949999999999974,0
8311-UEUAB,67,75.49999999999994,5
5858-EAFCZ,1,44.44999999999999,1
8035-BUYVG,40,42.349999999999966,3
1163-ONYEY,41,74.54999999999995,6
9787-XVQIU,1,75.29999999999993,2
8945-MUQUF,51,94.79999999999993,5
5656-MJEFC,42,48.14999999999998,4
6082-OQFBA,23,19.649999999999956,1
8051-HJRLT,1,70.54999999999995,1
8974-OVACP,1,20.149999999999913,1
4010-YLMVT,56,106.59999999999994,6
1379-FRVEB,15,90.99999999999993,4
8612-GXIDD,12,25.40000000000012,2
6288-CHQJB,54,69.94999999999995,5
8160-HOWOX,7,66.84999999999995,3
3023-GFLBR,33,86.14999999999993,3
6648-INWPS,16,20.149999999999913,1
4223-BKEOR,21,64.84999999999995,4
4079-VTGLK,30,74.84999999999994,5
1763-WQFUK,3,50.49999999999996,2
1391-UBDAR,11,72.89999999999996,2
8894-JVDCV,62,115.04999999999978,8
2023-VQFDL,18,18.999999999999943,1
1345-GKDZZ,6,19.550000000000026,1
2014-MKGMH,46,101.10000000000005,5
5628-FCGYG,21,84.09999999999994,3
2560-WBWXF,68,24.149999999999913,2
0248-IPDFW,1,50.09999999999999,2
7978-DKUQH,25,74.59999999999995,2
4335-UPJSI,24,19.749999999999886,1
0524-IAVZO,30,84.99999999999993,3
2737-YNGYW,2,80.54999999999993,2
1784-EZDKJ,51,106.7999999999998,6
9297-FVVDH,57,84.49999999999994,7
8007-YYPWD,15,25.049999999999905,2
7101-HRBLJ,72,83.69999999999993,7
5159-YFPKQ,2,75.79999999999995,2
6635-CPNUN,28,96.60000000000008,5
4021-RQSNY,29,98.5,5
5453-YBTWV,70,101.10000000000005,6
5039-LZRQT,13,20.20000000000003,1
2931-VUVJN,59,94.04999999999994,6
9061-TIHDA,13,95.24999999999994,4
8699-ASUFO,7,74.39999999999998,2
6418-PIQSP,62,80.99999999999996,6
8220-OCUFY,21,60.24999999999995,4
3995-WFCSM,2,60.849999999999966,3
1895-QTKDO,1,43.94999999999996,1
2038-OEQZH,4,86.04999999999994,3
1178-PZGAB,19,20.24999999999985,1
7927-AUXBZ,30,85.14999999999995,3
2626-VEEWG,67,19.39999999999997,1
2878-RMWXY,72,102.65000000000005,6
1657-DYMBM,53,19.899999999999935,1
7311-MQJCH,5,19.550000000000026,1
7375-WMVMT,71,95.49999999999993,5
1136-XGEQU,50,84.14999999999996,7
2530-FMFXO,56,103.19999999999983,6
6844-DZKRF,2,50.19999999999998,2
4695-WJZUE,2,88.54999999999993,4
7619-ODSGN,24,54.74999999999997,3
5970-GHJAW,46,19.950000000000053,1
8879-XUAHX,71,116.24999999999989,8
3689-MOZGR,29,31.20000000000011,1
4195-PNGZS,69,24.45000000000001,2
5003-XZWWO,71,84.19999999999996,7
3988-RQIXO,1,91.29999999999994,3
7622-FWGEW,56,85.64999999999995,7
6922-NCEDI,56,21.19999999999996,1
2514-GINMM,1,79.49999999999994,2
9891-NQDBD,28,25.54999999999987,2
6131-IUNXN,19,20.20000000000003,1
8548-AWOFC,66,63.84999999999996,4
9798-DRYDS,17,61.94999999999996,4
8532-UEFWH,52,25.750000000000036,2
6296-DDOOR,19,58.19999999999998,3
7951-VRDVK,36,85.84999999999992,7
5931-FLJJF,7,70.09999999999994,1
4815-YOSUK,72,104.89999999999988,7
2659-VXMWZ,67,111.29999999999976,7
0380-NEAVX,34,99.84999999999985,5
3207-OYBWH,57,95.24999999999994,5
4285-GYRQC,7,86.24999999999993,3
7216-EWTRS,1,100.79999999999995,5
4365-MSDYN,8,19.550000000000026,1
7036-TYDEC,69,103.99999999999989,6
5802-ADBRC,50,104.39999999999992,6
8076-FEZKJ,10,19.499999999999908,1
5197-YPYBZ,12,25.25000000000007,2
8337-MSSXB,14,86.29999999999993,3
4312-GVYNH,70,49.84999999999998,4
8495-LJDFO,64,108.95,7
0839-JTCUD,66,89.89999999999995,8
5494-WOZRZ,71,81.99999999999994,6
1302-UHBDD,20,89.94999999999995,3
2234-EOFPT,72,79.34999999999994,6
8619-IJNDK,71,64.04999999999995,5
8378-LKJAF,38,101.14999999999986,5
8182-BJDSI,28,89.94999999999995,4
2528-HFYZX,17,76.44999999999993,2
1153-GNOLC,33,39.099999999999966,2
3298-QEICA,23,34.59999999999992,2
0788-DXBFY,58,19.550000000000026,1
3597-YASZG,70,104.45000000000005,6
3496-LFSZU,4,70.49999999999996,1
5242-UOWHD,45,20.35000000000008,1
2482-CZGBB,10,69.99999999999994,1
6479-SZPLM,36,19.450000000000088,1
8097-VBQTZ,54,69.89999999999995,5
4500-HKANN,23,59.69999999999996,4
9917-KWRBE,41,78.34999999999995,6
3420-ZDBMA,5,71.44999999999995,1
2212-LYASK,27,45.84999999999998,3
1393-IMKZG,1,95.84999999999984,4
8069-RHUXK,67,35.69999999999998,2
3398-GCPMU,72,89.54999999999993,8
2908-WGAXL,56,24.949999999999974,2
3378-AJRAO,44,24.850000000000044,2
1013-QCWAM,66,100.79999999999995,5
0866-QLSIR,34,64.39999999999996,5
6050-FFXES,69,105.35000000000002,6
7181-BQYBV,1,102.44999999999989,6
0362-RAOQO,40,19.649999999999956,1
9554-DFKIC,30,54.44999999999996,3
5527-ACHSO,11,70.49999999999996,4
0829-DDVLK,15,20.1000000000001,1
1399-UBQIU,11,69.34999999999997,4
1813-JLKWR,64,19.800000000000004,1
0336-PIKEI,72,74.39999999999998,6
7322-OCWHC,72,93.04999999999993,6
9537-VHDTA,1,51.19999999999996,2
4957-TIALW,15,65.59999999999995,5
2054-PJOCK,60,80.54999999999993,6
9150-HEPMB,56,52.699999999999974,3
9030-QGZNL,8,20.850000000000044,1
6204-IEUXJ,3,80.09999999999994,3
3126-WQMGH,49,52.149999999999956,2
4529-CKBCL,2,80.19999999999996,2
2506-CLAKW,6,98.15000000000009,6
7176-WRTNX,70,114.94999999999985,8
1583-IHQZE,12,112.95,7
5732-IKGQH,52,104.45000000000005,6
9239-GZHZE,72,113.64999999999984,8
7205-BAIAD,40,20.600000000000065,1
0151-ONTOV,1,70.89999999999996,1
4140-MUHUG,3,86.84999999999994,3
0093-EXYQL,40,91.54999999999993,3
8064-RAVOH,1,49.84999999999998,2
0219-QAERP,30,19.800000000000004,1
0320-JDNQG,23,99.84999999999985,5
7180-PISOG,1,74.49999999999997,2
9168-INPSZ,44,104.14999999999993,6
3571-RFHAR,65,109.14999999999986,7
0015-UOCOJ,7,48.199999999999974,2
5334-AFQJB,72,25.100000000000023,2
2754-SDJRD,8,100.14999999999995,5
9578-VRMNM,16,65.19999999999996,4
1587-FKLZB,66,99.49999999999993,5
6140-QNRQQ,1,71.54999999999994,1
8963-JLGJT,3,55.89999999999998,3
4307-KTUMW,53,93.89999999999992,5
1465-LNTLJ,8,64.39999999999996,4
5440-FLBQG,69,108.39999999999992,7
2135-DQWAQ,5,85.29999999999994,3
4056-QHXHZ,72,107.44999999999982,7
7470-MCQTK,13,48.74999999999997,3
7488-MXJIV,4,85.64999999999995,3
7401-JIXNM,54,91.29999999999994,8
9339-FIIJL,72,85.94999999999995,7
2027-FECZV,12,106.69999999999987,6
2672-DZUOY,1,25.15000000000014,0
4706-DGAHW,1,45.19999999999996,1
3870-MQAMG,54,110.34999999999997,7
6670-MFRPK,69,79.19999999999995,3
6177-PEVRA,48,55.49999999999997,3
4800-CZMPC,48,103.24999999999994,6
4813-HQMGZ,8,90.24999999999993,4
7579-KKLOE,71,91.24999999999994,8
7377-DMMRI,2,47.79999999999998,2
8402-EIVQS,67,100.89999999999989,5
4947-DSMXK,34,97.69999999999993,5
7245-NIIWQ,3,69.84999999999995,1
0002-ORFBO,9,65.59999999999995,4
3324-OIRTO,71,104.64999999999989,6
5414-OFQCB,57,90.44999999999995,4
4967-WPNCF,72,63.69999999999996,6
8552-OBVRU,48,104.49999999999986,6
8499-BRXTD,18,20.1000000000001,1
9154-QDGTH,43,104.29999999999998,6
8197-BFWVU,72,93.24999999999994,8
2577-GVSIL,35,73.44999999999995,5
9367-OIUXP,4,20.699999999999996,1
6770-UAYGJ,49,25.25000000000007,2
6463-HHXJR,71,100.49999999999986,6
7928-VJYAB,11,90.59999999999994,3
1187-WILMM,63,89.39999999999993,8
9776-OJUZI,65,95.4499999999998,5
1306-RPWXZ,49,20.450000000000017,1
8949-JTMAY,29,98.59999999999994,5
2774-LVQUS,15,83.04999999999993,4
