customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
7978-DKUQH,0,-0.300155854398037,0.326985399113761,-0.213749892440734,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
4335-UPJSI,0,-0.340876218118068,-1.49600591006848,-0.787519044267875,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0524-IAVZO,0,-0.0965540357978854,0.672639175148314,0.151133117588991,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
2737-YNGYW,0,-1.23672421995873,0.524739242133529,-0.926143684496953,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1784-EZDKJ,0,0.758573602322752,1.39718266722074,1.42018872131669,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
9297-FVVDH,0,1.00289578464293,0.656021205146653,1.13172585531134,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
8007-YYPWD,0,-0.707359491598341,-1.31985542805087,-0.844469931495744,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
7101-HRBLJ,0,1.61370124044339,0.629432453143995,1.68423775737087,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
5159-YFPKQ,0,-1.23672421995873,0.366868527117748,-0.936452236564944,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
6635-CPNUN,0,-0.177994763237946,1.05817607918686,0.177666050320735,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4021-RQSNY,1,-0.137274399517916,1.12132436519317,0.318851273076338,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
5453-YBTWV,0,1.53226051300333,1.20773780920181,2.0806424212616,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0
5039-LZRQT,0,-0.788800219038401,-1.48104973706698,-0.88678576514529,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
2931-VUVJN,1,1.084336512083,0.973424432178383,1.413610673102,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
9061-TIHDA,1,-0.788800219038401,1.01330756018237,-0.462788617132528,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
8699-ASUFO,1,-1.03312240135858,0.320338211113097,-0.774362947838491,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6418-PIQSP,0,1.20649760324309,0.539695415135025,1.19375375961767,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
8220-OCUFY,0,-0.463037309278159,-0.149950339933917,-0.451884067407502,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
3995-WFCSM,0,-1.23672421995873,-0.130008775931923,-0.958239262027698,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1895-QTKDO,0,-1.27744458367877,-0.691696161988073,-0.988017070892193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2038-OEQZH,0,-1.15528349251868,0.707536912151803,-0.871400195998846,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1178-PZGAB,0,-0.544478036718219,-1.47938794006682,-0.838046401192136,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
7927-AUXBZ,0,-0.0965540357978854,0.677624566148813,0.120957976953139,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2626-VEEWG,0,1.41009942184324,-1.50763848906964,-0.44047181597463,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
2878-RMWXY,1,1.61370124044339,1.25925351620696,2.3258844201382,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0
1657-DYMBM,0,0.840014329762813,-1.49102051906798,-0.517355513732254,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
7311-MQJCH,0,-1.11456312879864,-1.50265309806914,-0.963448723029938,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
7375-WMVMT,1,1.57298087672336,1.0216165451832,1.95365077233837,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
1136-XGEQU,0,0.717853238602722,0.644388626145491,0.831078148317703,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0
2530-FMFXO,0,0.962175420922904,1.27753328320878,1.58572155206158,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
6844-DZKRF,0,-1.23672421995873,-0.483971536967307,-0.959188443481496,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4695-WJZUE,1,-1.23672421995873,0.790626762160109,-0.928284861264823,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
7619-ODSGN,0,-0.340876218118068,-0.33274800995219,-0.416653983680494,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5970-GHJAW,0,0.5549717837226,-1.48935872206781,-0.626687972817386,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
8879-XUAHX,0,1.57298087672336,1.71126230025214,2.7737435484197,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
3689-MOZGR,0,-0.137274399517916,-1.11545439703043,-0.598521565025618,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4195-PNGZS,0,1.4915401492833,-1.33979699205286,-0.248869606231254,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
5003-XZWWO,0,1.57298087672336,0.646050423145657,1.62240851895023,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
3988-RQIXO,1,-1.27744458367877,0.882025597169246,-0.967113004921343,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
7622-FWGEW,1,0.962175420922904,0.694242536150474,1.12247685463364,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
6922-NCEDI,0,0.962175420922904,-1.44781379706366,-0.460581218402765,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
2514-GINMM,0,-1.27744458367877,0.489841505130041,-0.972322465923583,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
9891-NQDBD,0,-0.177994763237946,-1.30323745804921,-0.710657420497548,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
6131-IUNXN,0,-0.544478036718219,-1.48104973706698,-0.838686546823767,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
8548-AWOFC,0,1.36937905812321,-0.0303009559219557,0.875314418862142,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
9798-DRYDS,0,-0.62591876415828,-0.0934492419282683,-0.534727741735484,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
8532-UEFWH,0,0.799293966042782,-1.29659027004854,-0.41325458963666,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
6296-DDOOR,0,-0.544478036718219,-0.218084016940727,-0.545963401269975,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
7951-VRDVK,0,0.147768146522297,0.700889724151138,0.318586385228767,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
5931-FLJJF,1,-1.03312240135858,0.177423669098809,-0.801006250506723,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4815-YOSUK,0,1.61370124044339,1.33403438121443,2.32023347939001,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0
2659-VXMWZ,0,1.41009942184324,1.54674439723569,2.29577550146425,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1
0380-NEAVX,1,0.066327419082236,1.16619288419765,0.468512906954229,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
3207-OYBWH,1,1.00289578464293,1.01330756018237,1.3885125495446,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
4285-GYRQC,0,-1.03312240135858,0.714184100152467,-0.748227346878104,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
7216-EWTRS,1,-1.27744458367877,1.19776702720081,-0.962918947334795,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
4365-MSDYN,0,-0.992402037638553,-1.50265309806914,-0.936275644666563,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
7036-TYDEC,0,1.4915401492833,1.30412203521144,2.0955202887002,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
5802-ADBRC,0,0.717853238602722,1.31741641121277,1.30279925686793,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0
8076-FEZKJ,0,-0.910961310198492,-1.50431489506931,-0.907711905103437,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
5197-YPYBZ,0,-0.829520582758432,-1.3132082400502,-0.886145619513658,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
8337-MSSXB,0,-0.748079855318371,0.715845897152633,-0.486054599744223,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
4312-GVYNH,0,1.53226051300333,-0.49560411596847,0.480454934082243,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
8495-LJDFO,1,1.28793833068315,1.46863993822789,2.13207481166507,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0839-JTCUD,0,1.36937905812321,0.835495281164595,1.62329147844213,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
5494-WOZRZ,0,1.57298087672336,0.572931355138347,1.64139214802618,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
1302-UHBDD,1,-0.503757672998189,0.837157078164761,-0.279662818511439,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2234-EOFPT,0,1.61370124044339,0.484856114129542,1.5325232426743,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
8619-IJNDK,0,1.57298087672336,-0.0236537679212913,0.976104244863093,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
8378-LKJAF,0,0.229208873962357,1.20939960620197,0.739382805083373,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
8182-BJDSI,0,-0.177994763237946,0.837157078164761,0.151707041258729,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
2528-HFYZX,1,-0.62591876415828,0.388471888119907,-0.462898987069016,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1153-GNOLC,0,0.0256070553622056,-0.852890471004187,-0.429523118275008,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3298-QEICA,0,-0.381596581838098,-1.00245220101914,-0.64829840638176,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0788-DXBFY,0,1.04361614836296,-1.50265309806914,-0.517907363414695,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
3597-YASZG,1,1.53226051300333,1.31907820821294,2.23716906518905,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
3496-LFSZU,0,-1.15528349251868,0.190718045100139,-0.877536764467585,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5242-UOWHD,0,0.51425142000257,-1.47606434606648,-0.59719712578776,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
2482-CZGBB,0,-0.910961310198492,0.174100075098477,-0.68072509372197,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
6479-SZPLM,0,0.147768146522297,-1.50597669206947,-0.674323637405659,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
8097-VBQTZ,0,0.880734693482843,0.170776481098145,0.706978191730461,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
4500-HKANN,0,-0.381596581838098,-0.168230106935744,-0.383079449000807,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
9917-KWRBE,0,0.351369965122448,0.45162017412622,0.410259654475799,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
3420-ZDBMA,1,-1.11456312879864,0.222292188103295,-0.843366232130863,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2212-LYASK,0,-0.218715126957977,-0.62854787598176,-0.457159750371634,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0
1393-IMKZG,0,-1.27744458367877,1.03324912418436,-0.96510427207726,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
8069-RHUXK,0,1.41009942184324,-0.965892667015483,0.116454883544424,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3398-GCPMU,1,1.61370124044339,0.823862702163431,1.83961655395885,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
2908-WGAXL,0,0.962175420922904,-1.3231790220512,-0.358930506897207,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
3378-AJRAO,0,0.473531056282539,-1.32650261605153,-0.559936235229371,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1013-QCWAM,1,1.36937905812321,1.19776702720081,1.94641050450475,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0866-QLSIR,0,0.066327419082236,-0.0120211889201282,-0.0852792863685621,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
6050-FFXES,0,1.4915401492833,1.34899055421593,2.18918021680402,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
7181-BQYBV,0,-1.27744458367877,1.25260632820629,-0.962190505753973,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0362-RAOQO,0,0.310649601402418,-1.49932950406881,-0.640881546649758,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
9554-DFKIC,0,-0.0965540357978854,-0.342718791953187,-0.3060412333321,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5527-ACHSO,0,-0.870240946478462,0.190718045100139,-0.641300952408413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0829-DDVLK,0,-0.707359491598341,-1.48437333106731,-0.873894556563477,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1399-UBQIU,0,-0.870240946478462,0.152496714096318,-0.692976156672151,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
1813-JLKWR,0,1.28793833068315,-1.49434411306831,-0.417316203299422,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0336-PIKEI,1,1.61370124044339,0.320338211113097,1.35924244238795,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
7322-OCWHC,1,1.61370124044339,0.94018849217506,1.96596805725045,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
9537-VHDTA,0,-1.27744458367877,-0.450735596963985,-0.984816342734038,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4957-TIALW,0,-0.707359491598341,0.0278619390838584,-0.5615255623148,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2054-PJOCK,0,1.12505687580303,0.524739242133529,1.13245429689216,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
9150-HEPMB,0,0.962175420922904,-0.400881686959001,0.325716283125899,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
9030-QGZNL,0,-0.992402037638553,-1.45944637606482,-0.936054904793586,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
6204-IEUXJ,0,-1.1960038562387,0.509783069132034,-0.911376186994843,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
3126-WQMGH,0,0.677132874882691,-0.419161453960829,0.133253187877916,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4529-CKBCL,0,-1.23672421995873,0.513106663132367,-0.942941988830445,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
2506-CLAKW,0,-1.07384276507861,1.10969178619201,-0.75690242388607,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
7176-WRTNX,0,1.53226051300333,1.66805557824782,2.39694058524926,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1583-IHQZE,0,-0.829520582758432,1.60158369824118,-0.396081027519108,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1
5732-IKGQH,1,0.799293966042782,1.31907820821294,1.41244075177523,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
9239-GZHZE,0,1.61370124044339,1.6248488562435,2.57924964634033,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
7205-BAIAD,0,0.310649601402418,-1.46775536106565,-0.642183911900318,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0151-ONTOV,0,-1.27744458367877,0.204012421101468,-0.976119191738774,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4140-MUHUG,1,-1.1960038562387,0.734125664154461,-0.909875155858604,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
0093-EXYQL,1,0.310649601402418,0.890334582170076,0.614399889004226,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
8064-RAVOH,0,-1.27744458367877,-0.49560411596847,-0.985412340391074,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0219-QAERP,0,-0.0965540357978854,-1.49434411306831,-0.752840810223307,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0320-JDNQG,0,-0.381596581838098,1.16619288419765,0.021801626012212,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
7180-PISOG,0,-1.27744458367877,0.323661805113429,-0.974529864653345,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
9168-INPSZ,1,0.473531056282539,1.30910742621194,0.977318314164462,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
3571-RFHAR,0,1.32865869440318,1.47528712622855,2.05697910687855,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
0015-UOCOJ,1,-1.03312240135858,-0.550443416973952,-0.857162474191878,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5334-AFQJB,1,1.61370124044339,-1.3181936310507,-0.217215508446461,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
2754-SDJRD,1,-0.992402037638553,1.17616366619865,-0.606313682541679,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0
9578-VRMNM,0,-0.66663912787831,0.0145675630825297,-0.546802212787285,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1587-FKLZB,1,1.36937905812321,1.15456030519649,2.00442094312291,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
6140-QNRQQ,0,-1.27744458367877,0.225615782103627,-0.975832229903905,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8963-JLGJT,0,-1.1960038562387,-0.294526678948369,-0.937864971751991,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4307-KTUMW,0,0.840014329762813,0.968439041177884,1.21286983261741,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1465-LNTLJ,1,-0.992402037638553,-0.0120211889201282,-0.750611337506247,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
5440-FLBQG,1,1.4915401492833,1.45036017122606,2.22341697110263,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
2135-DQWAQ,0,-1.11456312879864,0.682609957149311,-0.821799946541085,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4056-QHXHZ,0,1.61370124044339,1.4187860282229,2.33753948543135,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
7470-MCQTK,0,-0.788800219038401,-0.532163649972125,-0.727786834640504,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
7488-MXJIV,0,-1.15528349251868,0.694242536150474,-0.86541814544119,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
7401-JIXNM,0,0.880734693482843,0.882025597169246,1.18452683292726,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
9339-FIIJL,0,1.61370124044339,0.704213318151471,1.70851914339826,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
2027-FECZV,0,-0.829520582758432,1.39385907322041,-0.45384865227699,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
2672-DZUOY,0,-1.27744458367877,-1.31653183405053,-0.9963168901161,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
4706-DGAHW,1,-1.27744458367877,-0.65015123698392,-0.987465221209753,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3870-MQAMG,0,0.880734693482843,1.51517025423254,1.59428625913305,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1
6670-MFRPK,0,1.4915401492833,0.479870723129044,1.38568707917051,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
6177-PEVRA,0,0.636412511162661,-0.307821054949698,0.152501704801444,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4800-CZMPC,0,0.636412511162661,1.27919508020895,1.21655618849611,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1
4813-HQMGZ,0,-0.992402037638553,0.847127860165757,-0.679069544674648,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
7579-KKLOE,0,1.57298087672336,0.88036380016908,1.90175482820166,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
